 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
41.8828125,30.85186914,,24.08536794,14.19899666,41.9806716,3.295862343,10.92050312,1.0
128.8203125,42.98117931,,0.430921439,2.424749164,14.26206663,9.224601429,114.0100275,0.0
98.125,44.36249824,0.645846177,1.329284173,2.388795987,,9.04358771,,0.0
96.5859375,46.86842076,0.583242374,0.617168032,4.1630434780000005,25.44446386,6.7235078370000005,47.77450459,0.0
73.6328125,35.46121805,1.153606583,4.161082483,2.099498328,13.05747392,10.01359091,140.8941513,0.0
130.515625,48.13295135,0.15449990800000002,0.169741769,1.376254181,11.33765316,13.57156435,243.45105440000003,0.0
163.875,46.84382297,-0.351171234,-0.04910949,3.336956522,22.05058805,7.808546436,66.25727331,0.0
83.2578125,48.88063364,1.321662217,1.743422173,140.78511709999995,98.3217441,-0.485333348,-1.41416531,1.0
132.484375,50.54422327,-0.145306311,-0.248094662,5.508361204,28.85639273,5.809022473,35.23884439,0.0
120.859375,43.30013972,0.168566097,0.13963494699999998,6.6897993310000015,32.27365114,4.985945468,24.37324469,0.0
80.625,47.12914438,0.975355565,1.507597035,2.158862876,13.38089463,9.95156813,135.50872040000002,0.0
116.0859375,44.32356656,0.178546798,0.581744175,0.939799331,11.73906898,15.23249089,263.0338221,0.0
136.921875,51.16664095,0.024210037,-0.194483126,1.051839465,10.44402127,16.34992627,335.6607106,0.0
109.796875,46.81535528,-0.031200465,-0.056903135999999986,0.767558528,11.27800792,17.99924798,352.9593585,0.0
104.65625,41.92132466,0.4686182820000001,1.118563213,1.441471572,10.48589206,14.37464624,297.388607,0.0
130.984375,50.8806791,0.119218132,-0.104741057,6.52090301,31.35819701,5.297443955,28.54182418,0.0
106.4375,45.80149936,0.78472654,0.7137380609999999,84.95903009999998,,0.248217511,-1.607778346,0.0
107.859375,52.29180958,0.522796736,-0.032081052,1.637959866,14.88445567,11.13107666,140.45504,0.0
123.546875,55.99467879,0.335194575,-0.302338482,4.1897993310000015,26.82608293,6.84573162,47.65710035,0.0
123.125,50.33124651,-0.087091427,0.08793238199999999,1.280936455,10.68864639,14.63669101,288.668932,0.0
116.296875,40.84600642,0.123292108,0.764691682,2.198160535,17.27400748,10.71319238,129.369986,0.0
72.2265625,36.39973704,0.8337942220000001,3.652710664,1.949832776,18.09448885,10.33091406,114.1115148,0.0
107.2265625,50.64077144,,-0.099554074,7.535117057000001,32.97512903,4.95597945,25.57344193,0.0
124.546875,49.13149756,0.247924602,-0.255091601,2.035117057,,10.38450627,153.11194,0.0
97.3828125,42.61897338,0.389174009,0.730249908,5.469063545,30.45076424,5.781567302000001,33.11604191,0.0
85.671875,34.313606400000005,1.90641735,7.070719335,27.96488294,53.62183736,2.288607321,5.200949801,1.0
106.125,46.9327977,0.29931309100000003,0.387502054,2.43729097,17.020160600000004,8.31900746,80.63396669,0.0
111.890625,45.87129317,0.358024253,0.271642564,1.584448161,14.50344414,11.3783322,148.0595946,0.0
118.109375,42.51419512,0.109692681,0.32510478800000003,2.2984949830000003,14.43658829,9.586309765,117.3193462,0.0
111.734375,57.72462705,0.178544354,-0.6205958570000001,5.745819397999999,28.40204561,5.7378698020000005,33.9851352,0.0
117.7578125,42.07893366,0.189544701,0.582189419,2.842809365,18.38383142,8.281765036,78.38587719,0.0
26.859375,26.33786912,6.856928736,51.99356481,115.9021739,87.30678407,-0.067089321,-1.300859747,1.0
121.7734375,52.66821486,-0.06371004400000001,-0.277461009,4.820234114,25.86394086,6.406243178,44.43330029,0.0
123.5546875,47.79379677,0.09117499,-0.191205443,3.780100334,23.40506274,7.252385865,56.8239956,0.0
123.2890625,47.50495901,0.238072815,0.216695713,1.5677257530000002,14.06077094,11.93932429,166.8840288,0.0
116.671875,46.00867944,0.27486252,0.610120341,2.466555184,,9.081120276,108.544379,0.0
113.46875,46.20672595,0.296111921,0.131691518,3.68729097,17.63654439,6.69242179,57.86848204,0.0
119.375,50.75138545,0.263831869,-0.202401517,1.649665552,15.15086369,11.39199243,145.69975680000005,0.0
119.3046875,50.52900754,0.252458114,-0.230298826,2.571070234,16.41092708,9.029336822000001,97.87592304,0.0
28.28125,41.40518867,3.567978214,13.30472607,100.4849498,81.55386185,-0.001820866,-1.29283676,1.0
108.375,39.052048600000006,0.115301174,2.044731055,11.93979933,48.69473255,3.845665646,12.84759929,0.0
110.421875,45.77024985,0.37904642,0.486063201,0.761705686,10.26875827,18.87990951,405.2941345,0.0
125.984375,43.92286996,0.008646193,0.27330861100000003,2.7734113710000003,19.09086691,8.416429689,79.35995747,0.0
154.1796875,45.30132338,-0.418520657,0.163285446,2.663043478,14.85445573,8.786325916000001,103.6945333,0.0
130.109375,50.53699672,-0.125512285,-0.196328702,2.9598662210000004,19.96481172,8.407831006,77.34316595,0.0
120.2421875,43.80688197,0.189406148,-0.066787393,0.948160535,9.969803319,17.28204234,379.1169826,0.0
123.0390625,52.97425707,0.123674105,-0.42398648,27.004180600000005,,2.302242486,3.5793744710000004,0.0
137.7265625,49.79280741,-0.186178371,-0.101642289,1.531772575,12.00821182,12.25720251,198.7025418,0.0
116.2265625,49.87299727,,0.17517602,0.922240803,11.5385702,15.65050753,277.0980548,0.0
111.1015625,45.42384421,0.206371098,-0.075432893,2.909698997,18.64987755,9.505172832000001,102.3609918,0.0
118.96875,52.19867957,-0.06088827700000001,-0.349970961,0.443979933,8.692789397,23.9936359,644.1015664,0.0
136.8828125,50.34282799,0.049894828,-0.166803631,4.697324415,27.45035701,6.2562672710000005,40.04649866,0.0
144.8359375,49.10921778,-0.397683964,-0.128216356,4.496655518,26.92667776,6.551878344,44.96479612,0.0
85.4609375,51.88778492,0.70713993,0.415418048,26.33277592,,2.041762643,2.829611217,0.0
117.90625,47.49661789,,-0.0007861239999999999,1.359531773,11.60258164,13.28619928,228.1446659,0.0
121.6328125,43.63518346,0.227583525,0.105289401,2.357023411,15.63073443,9.079990285,100.2032195,0.0
110.2578125,58.11078403,0.132559231,-0.750325135,2.8294314380000003,18.67409282,9.247512678,98.43119241,0.0
130.2578125,49.04036062,0.101426482,-0.145024328,1.810200669,14.17868282,11.13995561,150.87613069999998,0.0
111.6796875,49.40551804,0.157161814,-0.293963715,2.219899666,15.34800234,9.303789519,105.2101406,0.0
131.765625,46.08356614,,0.151414335,5.443979933,27.00946271,5.364106321,29.7667167,0.0
116.578125,40.04579593,,1.061764481,1.87458194,15.65378953,10.20945942,119.4250916,0.0
125.84375,52.77642074,,-0.22175311,1.940635452,13.27446266,11.52306288,169.9159699,0.0
130.21875,45.73957147,-0.00273831,0.29734548,5.718227425,25.78250364,5.823780289,38.07241826,0.0
121.6015625,47.38000301,-0.064972624,-0.08521467199999999,2.695652174,,9.048906399,99.48978284,0.0
120.203125,46.33056486,0.180942755,0.136426627,6.331939799,29.68152049,5.171432525,27.92035234,0.0
131.7265625,48.17946834,0.207801771,-0.035071191,18.2416388,49.72618307,2.82964223,7.174741582999999,0.0
91.40625,44.06590191,0.668507175,1.348749924,3.173076923,18.21208145,7.093335947999999,59.65157233,0.0
116.3125,43.24146411,0.580345426,1.0296611690000002,10.45568562,40.1273334,4.192998605,17.68270745,1.0
151.875,42.18689814,-0.352699205,0.830748769,6.826086957,29.52086482,4.647485967,22.20304685,0.0
107.15625,41.94256443,0.306396722,0.806954913,4.339464883,18.65494136,6.27423476,,0.0
80.203125,36.29014143,0.7856364659999999,3.040664384,2.694816054,16.5066017,8.746164374,91.94737641,0.0
103.0546875,52.53277379,0.395667425,0.120151039,2.626254181,20.35520558,9.143592568999999,89.0452472,0.0
113.4609375,46.43340365,0.019257852,0.010177545,3.384615385,21.61654801,8.475565563,79.88456948,0.0
58.5703125,40.79343613,2.644697701,9.397979894,18.9632107,50.77822774,2.936072285,8.017277145,1.0
101.21875,43.74516714,0.569183396,1.283509451,3.086120401,18.49609309,7.804147055,72.59179022,0.0
176.890625,62.1510552,-1.291564673,0.643539961,169.048495,61.41520235,-1.039828229,0.5233382879999999,0.0
27.53125,33.4957874,,25.53491373,58.18311037,67.56148506,1.061692631,0.407921551,1.0
77.421875,37.43736631,0.90936796,3.097737754,5.366220736,30.79492524,6.0557603439999985,36.60059072,0.0
109.90625,43.76025549,0.053946396,0.527836494,5.914715719,30.64492545,5.802775675,34.43766845,0.0
112.2109375,37.97689518,0.145706082,0.846613686,21.95986622,58.82284549,2.47074354,4.445478946000001,0.0
125.0078125,43.41253709,0.509645294,0.497550294,2.081103679,12.82031509,10.41412452,,0.0
109.9609375,33.65017699,0.627901605,2.555754984,2.2984949830000003,15.74218597,9.056483047999999,97.63831841,0.0
64.8671875,41.69951497,2.7097174180000003,9.160633871,13.59949833,43.40563863,3.637832862,13.0580627,1.0
133.9609375,51.65229338,-0.14969523199999998,-0.60523075,4.566889632,23.9143827,6.320984765,42.99755608,0.0
129.890625,56.73984413,-0.082427204,-0.485891578,2.481605351,13.58758887,8.889759051,117.5481658,0.0
131.8828125,52.2234713,0.020400095,-0.475480027,1.934782609,13.71030034,10.9617342,151.7900211,0.0
108.9453125,42.97315815,0.20673623,0.19098729600000006,1.504180602,,11.88448975,,0.0
83.015625,41.36234406,0.706535757,1.587603849,2.025919732,19.49783876,10.45725383,113.16575120000002,0.0
116.1015625,54.17114659,0.176530978,-0.39534446,6.3135451510000005,33.44052551,5.4377407139999985,29.17692958,0.0
117.96875,52.87543403,0.074069462,-0.237292248,2.68729097,16.09075034,8.570287067,92.65196454,0.0
80.0078125,41.53753876,0.7642771429999999,1.7576950130000002,8.711538462,,4.348422369,,0.0
101.9296875,49.12550629,0.642929747,0.292145569,4.469899666,25.80661806,7.405804332000001,58.87104391,0.0
109.8984375,48.29723074,0.20294068,-0.253555609,3.121237458,18.13382574,7.398347445,,0.0
78.328125,42.49211496,,4.860394724,24.64882943,59.74015997,2.418380651,4.698620698,1.0
87.25,40.9668311,0.37163786,1.343421367,2.722408027,16.88040362,8.553551374,88.71250188,0.0
93.34375,33.83217715,,3.415722479,2.29264214,17.68498918,9.522023936,101.5061778,0.0
106.5234375,55.4723981,0.305964484,-0.550319824,4.691471572,21.66557835,6.272318075,47.108828,0.0
99.8515625,40.55938737,0.595444332,1.298899389,3.709866221,,7.049433564,55.82602645,0.0
134.4453125,53.93511852,0.122361608,-0.452262843,5.898829431,30.77535877,5.728822642000001,33.54251799,0.0
96.671875,46.24410594,0.371758854,0.360121324,4.623745819,25.86511005,6.077316248,38.3570593,0.0
109.484375,46.7945951,0.184173005,0.34161961700000004,2.7734113710000003,,8.67488118,82.54854091,0.0
128.3515625,45.3361731,0.09800359,0.31270953,1.745819398,13.58100708,11.10284727,150.9987676,0.0
134.7890625,45.46678945,0.051332091,0.305442099,1.677257525,11.61050662,12.26534904,211.5259102,0.0
108.3984375,38.0080871,0.214515245,1.34595109,0.8929765890000001,12.65467186,16.23345884,279.668835,0.0
122.3203125,43.88905288,0.199425425,0.508590169,1.7115384619999998,13.51412864,11.39427372,160.754184,0.0
44.6015625,43.87595082,2.966424127,9.248106506000001,61.50167224,79.46991499,0.907306286,-0.606399475,1.0
111.21875,71.32517279,0.333782732,-1.215763231,1.031772575,12.95376369,15.97151014,277.36955980000005,0.0
8.9609375,30.21728664,7.513116634,55.84523749,75.54096990000002,56.31345171,1.133982021,1.029379562,1.0
116.5546875,49.76802572,0.204925328,-0.357998298,2.568561873,14.12502043,8.882910637,112.1956183,0.0
112.1796875,46.74422317,0.15438702,0.024551073,6.643812709,34.05263809,5.200293833,26.20388561,0.0
126.28125,48.37983463,0.067465434,-0.165016167,3.818561873,,6.541726185,59.12343183,0.0
126.046875,54.26063539,0.024889865,-0.445793182,2.033444816,13.84984763,10.54702698,146.0688071,0.0
126.8671875,53.1293191,0.13633915,-0.588709439,1.149665552,13.96514443,13.23049959,186.2685104,0.0
92.7109375,50.13141361,,1.43453526,11.52090301,39.2643949,3.568839975,12.3431203,1.0
115.1796875,49.73593293,0.153267414,-0.042506413,2.297658863,17.8523776,10.29149937,118.98636270000002,0.0
118.1796875,56.7238973,-0.008117240999999999,-0.606142219,6.0668896320000005,31.54047472,5.434257662,29.59900909,0.0
145.2734375,38.38064186,,0.8965786290000001,4.841973244,25.2541121,6.5296571860000014,46.44883123,0.0
116.921875,45.77895419,-0.064036473,-0.162891265,36.80685619,60.10375911,1.427497854,0.758974658,0.0
132.0078125,50.33411742,0.165458239,-0.32193894100000003,2.164715719,13.0086976,10.8574594,,0.0
115.5546875,42.52312029,-0.105663082,0.482593127,1.989130435,18.81410688,10.55263169,,0.0
128.34375,46.15859845,-0.049487341,0.130211339,3.647993311000001,20.20097197,6.774932869,,0.0
123.2734375,49.44895013,0.211980793,0.033918175,4.099498328,18.71309433,6.03065663,46.74034972,0.0
113.71875,59.26686700000001,0.357347433,-0.507105328,1.392140468,11.52447904,13.41002953,233.3491543,0.0
121.859375,48.37608758,0.24692374600000006,-0.249216051,5.219899666,27.88454407,6.154450774,,0.0
82.25,37.46373246,1.759015568,5.136681615,34.61956522,,1.850996131,1.838605136,1.0
142.34375,43.65658554,0.055610438,0.388147368,2.467391304,14.92477593,9.770950637,120.0820897,0.0
106.3203125,44.39259046,0.299355683,0.231772593,0.870401338,12.79164496,15.80548804,263.8981002,0.0
144.1875,47.65103455,-0.132637546,-0.036875009,92.10535117,96.62971391,0.122132785,,0.0
138.1171875,49.95976836,0.04980599,-0.430349955,5.455685619,29.2428228,5.573285967,31.08306032,0.0
75.2421875,41.05269976,0.902547366,1.926888675,2.102842809,13.78757712,9.805302688,126.31978,0.0
77.3125,39.07939635,0.67048615,2.158130671,1.785953177,12.45792934,11.05044092,168.25364309999995,0.0
83.3203125,32.71704773,1.917684673,9.863056319,30.91973244,77.22112569,2.111699707,2.500354436,1.0
104.4921875,51.18349284,0.137351138,-0.198148613,2.296822742,12.29064236,10.12187992,161.1494408,0.0
130.0859375,46.40262441,-0.046584830999999986,-0.034468391,5.050167224,27.99747644,6.059849442999999,38.15478586,0.0
127.09375,50.47469005,-0.107385938,-0.032801628,1.803511706,12.18457635,11.77629385,187.3248985,0.0
87.75,38.20462996,0.851328242,2.376165789,2.226588629,15.08209404,9.076638728999999,102.7323589,0.0
122.25,51.13951505,0.037423912,-0.057975383,1.802675585,12.72731215,11.59286788,178.2314472,0.0
116.5546875,45.39046028,0.282871836,-0.109041705,1.932274247,12.44128398,11.27535735,174.4292189,0.0
135.7890625,44.08508328,-0.027370359,0.025731105,3.0409699,18.4943495,9.444350567,104.5383011,0.0
137.328125,47.83322416,-0.163863234,-0.276708858,7.7090301,35.04703889,4.889746284,24.14596331,0.0
104.9609375,54.72265332,0.227442281,-0.482801809,2.617056856,,9.095223977,106.997234,0.0
110.2890625,51.80494552,0.285528935,-0.109980092,1.778428094,13.09070119,10.93593736,154.62693169999997,0.0
140.203125,48.51390899,-0.004138791,-0.085997058,2.071906355,,10.30375635,151.20731809999995,0.0
106.90625,45.96269505,0.535015854,0.8136081709999999,4.2207357860000005,21.49826402,6.822094411,54.52902256,0.0
137.7265625,43.60345364,0.12515654699999998,0.33191264600000003,2.95735786,16.82819007,8.143903219,83.31886616,0.0
119.6640625,43.95936997,-0.15597211,0.487089602,1.43812709,,13.40200321,215.709205,0.0
111.75,47.12632624,0.36926456,0.483518743,1.997491639,12.25594499,10.88640721,172.3154295,0.0
121.6796875,53.35859432,-0.217866224,-0.247728426,11.20150502,42.12259577,3.891134318,14.3597952,0.0
135.6875,43.33260717,0.044201327,0.4174506670000001,7.60451505,33.94876052,4.546678528999999,20.0401602,0.0
104.5859375,48.76370438,1.217617253,1.745402654,43.05685619,68.27689379,1.3928483669999998,0.56421615,0.0
135.171875,49.61919194,0.15254156,-0.32527974800000004,2.920568562,18.85815416,8.813103885,89.3588874,0.0
114.3125,54.75481571,0.221982621,-0.441776201,1.022575251,11.82270046,14.43284312,241.9222091,0.0
106.890625,44.09546362,0.258986541,0.552247953,11.89464883,46.47746177,3.873275767,13.66037178,0.0
127.6875,47.63168424,0.207934528,-0.035064813,3.367056856,,7.56056384,63.27426935,0.0
123.765625,41.95970619,-0.120700856,0.379044168,7.254180602000001,35.66572708,4.99039229,24.09019475,0.0
128.7421875,51.44433370000001,0.016531052,-0.205170821,6.150501672000001,32.05827821,5.364287259,28.20836592,0.0
95.7421875,49.33356586,0.752576073,0.488436264,92.26755853,81.67982593,-0.022722619,-1.628671371,0.0
119.5,40.45715326,0.782728394,1.43310841,13.20819398,42.76840447,3.266210385,9.76710015,0.0
124.53125,47.09414399,0.060258648,0.105936777,12.51839465,45.5563398,3.601194972,11.69361995,0.0
109.625,50.48328931,,-0.032924264,2.010033445,16.187030800000002,10.96587252,138.1606909,0.0
100.1640625,48.62496423,0.384772027,0.271661349,3.046822742,22.98151391,8.016181231000001,,0.0
137.0859375,49.18349370000001,0.036279702,-0.077301366,1.18812709,11.43728981,14.00105056,244.7837482,0.0
153.4921875,40.59999155,-0.34365891,1.023514415,7.142140467999999,36.80298533,5.162358364,25.43070942,0.0
109.3515625,42.42743619,0.493768649,0.828258756,0.7173913040000001,11.33867793,18.50064207,370.9374617,0.0
117.2578125,37.75129263,-0.102569494,1.317212361,1.372909699,14.25618689,12.78787211,186.8564875,0.0
78.640625,33.98936745,1.082340746,4.537409598,1.815217391,13.57039626,10.39677373,137.59794419999997,0.0
85.78125,37.17482715,,2.383210557,1.143812709,11.3829386,15.91454566,303.76628,0.0
100.109375,45.45692232,0.343085621,0.30145662,2.939799331,19.21254262,8.56306915,82.87982947,0.0
96.6796875,41.39952702,,0.820224746,2.044314381,17.27702312,9.450599022999999,97.26764676,0.0
104.2265625,49.99628343,0.182573075,-0.286118965,1.382107023,,13.08445472,223.6447124,0.0
116.1171875,49.98321923,0.088895868,-0.037392548,2.388795987,20.25688309,9.384315201,,0.0
93.7734375,41.88306169,0.371402345,1.291231795,1.482441472,12.95905022,12.24291123,180.1588442,0.0
110.6875,51.33449589,0.06702838400000001,-0.409667198,6.406354515,29.50121181,4.955393779,25.12772638,0.0
76.265625,43.46361344,1.894294986,4.563727142,4.655518395,,6.7850144010000015,48.36674396,1.0
9.4453125,32.42293955,5.901331773,36.14395837,110.5643813,63.80673449,0.460033325,-0.8288694879999999,1.0
94.75,48.42455472,0.36171082,0.307418621,5.883779264,32.77825118,5.727836134,32.17992822,0.0
129.1875,44.6508591,-0.181941055,0.176943217,1.508361204,11.1700491,12.96948437,239.42091180000003,0.0
145.296875,42.41523889,-0.254826051,0.419713733,2.852842809,17.54854948,8.373962386,84.43388716,0.0
124.125,51.61289204,0.09842086,-0.595439877,2.077759197,18.22356904,10.16614058,109.4975202,0.0
108.4375,48.41822197,0.377282625,0.232565912,1.842809365,12.28107444,11.48621915,182.8028419,0.0
99.046875,38.19928406,0.458175849,1.42440483,1.182274247,11.20738917,13.74629078,247.57936150000003,0.0
138.71875,53.65091703,,-0.45088077,2.759197324,17.94525885,9.644963787,109.7436245,0.0
117.453125,51.92811428,0.05852554400000001,-0.262843531,2.001672241,13.16222414,10.694754199999998,151.08679980000005,0.0
108.8046875,44.8469722,0.341230484,0.440661521,3.255852843,20.67954471,8.388128429,79.81336968,0.0
134.296875,38.33922587,-0.128321399,0.973762649,2.010033445,13.46523703,10.04793684,135.2295689,0.0
96.4921875,43.94403331,0.499402046,0.989876125,2.037625418,17.57719017,10.73064832,126.2633036,0.0
104.0703125,47.0133265,0.566112129,0.291526525,1.954849498,13.72683704,10.40096114,138.94783180000002,0.0
56.6328125,37.13570365,2.899642854,11.98062,12.9180602,45.51209889,3.844090199,14.17831992,1.0
116.1953125,43.59294284,0.130678035,-0.065056374,70.12792642,91.98248264,0.626674579,-1.481847264,0.0
108.75,49.95232102,0.22912387,-0.380543838,1.663043478,15.6613195,11.33026158,142.8284114,0.0
162.921875,62.88638184,,0.258462083,168.0025084,46.41261967,-1.870487715,4.584460114,0.0
134.3984375,43.58188052,-0.188572959,0.197646549,2.980769231,,8.505141117,91.99722644,0.0
128.59375,47.00323086,0.242235888,-0.230979739,3.721571906,23.38106392,7.555250372000001,61.85368897,0.0
107.8984375,40.19538994,0.257418527,0.594479862,2.322742475,16.47780055,9.158020984,98.04498483,0.0
125.8359375,43.16588231,-0.09848083,0.076846523,4.214046823,22.14129158,6.536828804,48.47794714,0.0
110.7890625,46.24217034,0.154800624,0.017427097,1.158862876,10.66178968,14.97007423,294.0762933000001,0.0
118.828125,46.88385073,,0.44964409,2.284280936,15.26546982,10.22078079,127.9772257,0.0
124.765625,56.77016222,0.054570063,-0.997392102,3.838628763,25.62339571,7.579724511,59.35000967,0.0
131.1796875,48.37991474,,0.244154113,1.62458194,12.17412813,11.79263501,186.7050584,0.0
69.53125,38.36704671,,2.749048024,2.29264214,20.33678758,10.20563253,109.4594088,0.0
134.0625,46.1938426,-0.050991032,-0.031632107,1.976588629,12.14369596,11.18794,180.0555157,0.0
119.53125,45.41990504,0.268867584,0.230722749,4.178093645,22.09997552,7.325038041,62.8267507,0.0
116.3671875,54.31503462,,-0.329941604,4.227424749,22.6513516,6.695085094,49.93250467,0.0
122.53125,57.25776933,0.044352394,-0.5784475729999999,7.224080268,32.92021807,5.156954624,27.22456974,0.0
116.0625,38.21909495,0.419096681,1.483564652,0.850334448,12.33066608,16.65469427,300.6303698000001,0.0
101.0234375,52.06433293,0.295999768,-0.108196744,1.803511706,12.25989551,11.11328266,174.2585601,0.0
98.34375,47.32639946,0.5366800429999999,0.7210118670000001,4.131270903,30.25145993,7.221302937000001,50.40818108,0.0
120.0390625,50.00287528,0.04206666,-0.378637027,1.657190635,16.51773771,11.31214153,136.1641253,0.0
115.1484375,51.38337673,0.082812092,-0.56928112,1.648829431,11.33462259,12.67379972,229.5430289,0.0
114.15625,42.28150406,,0.5042044529999999,1.976588629,15.87949353,10.05674328,114.832032,0.0
114.6171875,52.00783010000001,,-0.081143917,5.969063545,32.57106785,5.662582357000001,31.66311536,0.0
107.0078125,42.03300342,0.575907591,0.8947406370000001,3.529264214,21.34197537,6.533389691,45.85358234,0.0
98.9375,38.06527084,,1.755206755,1.622909699,14.49163443,12.12888424,172.8495794,0.0
104.15625,55.9474415,,-0.493321448,5.211538462,30.57778995,6.173945952,38.18518086,0.0
109.8515625,45.70285991,0.02924254,0.322310311,3.195652174,19.98737514,8.077229932,75.02866931,0.0
137.3515625,52.65951805,0.017980891000000002,-0.45847848,2.198996656,14.07346464,9.866782711,126.6391656,0.0
13.2265625,31.71164387,5.623710282,33.34287139,143.1722408,63.896188,0.138212003,-0.8049831120000001,1.0
103.3984375,45.73656562,0.245459116,0.049954381,1.973244147,,10.44891822,129.0687445,0.0
114.703125,51.5197716,0.447554738,-0.20111297,2.172240803,15.39965139,11.03654038,145.2176233,0.0
95.78125,47.05149066,0.453031787,0.247058973,2.33277592,15.73259922,9.212913295,102.5251678,0.0
124.1640625,50.18104369,-0.1343068,0.140015149,2.070234114,,9.55470469,101.3040941,0.0
114.578125,47.48315645,0.344137866,0.047956005,1.642140468,15.68904663,12.06226409,161.64772380000005,0.0
132.53125,57.15001333,0.124250262,-0.520452982,1.121237458,11.69903451,13.56204175,226.9449773,0.0
71.5,54.94741805,1.771012709,2.65133641,33.94899666,65.00634063,1.865206671,2.211822965,1.0
124.2734375,53.45306277,0.047930857,-0.524675873,3.225752508,15.25576394,7.415103766,80.4106852,0.0
140.4140625,49.76233003,-0.116157196,-0.214937275,3.126254181,19.37631074,7.964539202,73.49402631,0.0
128.140625,51.571512,-0.01303637,-0.176243453,1.731605351,13.18782647,11.37525066,161.5155698,0.0
121.3984375,53.029523,,-0.068918562,60.80602007,81.61270085,0.905258051,-0.7641151340000001,0.0
122.3671875,45.95528926,0.258795333,0.194343518,1.882107023,12.47835508,10.97541899,167.7166511,0.0
106.390625,56.55752525,,-0.350785789,1.4933110369999998,13.85359867,12.70893869,189.024749,0.0
128.734375,48.69556005,,0.30780294,5.307692308,25.16229543,5.497543863,32.73983291,0.0
135.6953125,51.67303434,-0.211101786,-0.17156400000000002,126.0183946,78.31961997,-0.926250364,,0.0
101.265625,49.33566224,0.47364831,0.205596118,4.096989967,,7.088831572,56.07494317,0.0
120.546875,50.87113919,-0.057962209,-0.241425621,0.637959866,10.40742903,20.60540855,459.16568319999993,0.0
84.8984375,37.39774388,0.5156473770000001,2.448671719,3.62458194,20.32434405,6.517490792,47.84192209,0.0
106.6328125,51.13445376,0.284357625,-0.268227219,3.327759197,17.66881117,7.212648142999999,64.22490155,0.0
135.8984375,43.82027211,-0.035237828,0.212122527,1.5677257530000002,11.62655802,12.58142989,216.7749041,0.0
121.2734375,45.77436422,0.267962593,0.476852152,2.612876254,16.35301824,8.701749822,93.00365683,0.0
97.21875,43.08130712,0.473588709,0.725724776,1.484113712,14.872948499999998,12.61022433,175.1765767,0.0
92.6875,40.58781952,0.483733298,1.299760009,8.284280936,33.29672195,4.36817959,19.27459313,0.0
136.265625,40.44836299,-0.106333714,0.58672109,0.944816054,11.20575125,17.09585771,,0.0
95.1875,45.52295952,0.58956359,0.281248617,17.45150502,56.16417784,2.935172463,6.72126795,0.0
127.984375,51.2629533,0.215160756,-0.233134286,11.52173913,40.1099079,3.507311338,11.3756688,0.0
112.4765625,58.97112175,0.394275867,-0.6779852340000001,3.253344482,18.03875048,8.181099038,82.64455113,0.0
105.1796875,46.92504555,0.25529983,0.014146761,1.4113712369999998,15.28994044,11.5764651,141.5454668,0.0
114.453125,48.31664105,,0.28560422,4.076923077,23.95691721,6.697420303,47.93294284,0.0
121.8671875,51.83271938,,-0.136070952,3.426421405,,7.625459037000001,65.2351389,0.0
36.0546875,28.02936758,5.399496575,34.82030536,20.06187291,50.06538719,2.853919688,7.851461412000001,1.0
104.296875,40.64871603,,1.330436202,2.4565217390000003,20.09027992,9.063483235,86.67296273,0.0
103.078125,34.44257208,0.5363501829999999,2.388923941,2.657190635,17.04610726,9.220838088999999,105.2937165,0.0
121.46875,44.34645869,0.219723202,0.469743025,1.5025083609999998,11.2620427,13.20137628,239.4209475,0.0
96.0546875,44.87087526,0.628731308,1.502872415,3.22993311,20.8916573,7.218363262,56.65992096,0.0
103.109375,42.24652988,0.381185391,0.615511835,1.87541806,13.55018041,10.44211993,139.3704852,0.0
101.03125,42.49484114,,1.44115486,1.276755853,16.31984331,13.09367213,172.1733701,0.0
9.7421875,30.26219953,7.088609517999999,50.95424904,84.11705686,59.36708836,0.901047513,0.556315962,1.0
82.7109375,34.24022496,0.900031545,4.039792081,3.095317726,16.19403493,7.614451157,77.55918292,0.0
114.484375,42.58575620000001,0.103546949,0.201907364,7.218227425,30.08285719,4.456742206,20.28772441,0.0
149.3515625,42.05011702,-0.016451936,0.47681226,2.918896321,,8.209814032,76.27272803,0.0
117.2890625,48.65425732,0.112017731,-0.258972302,2.140468227,19.45246331,9.684258466000001,97.03240618,0.0
130.1484375,47.80936915,,-0.201564654,2.337792642,16.65731562,9.214074319,98.48469875,0.0
92.015625,35.95156994,0.618275665,2.130336967,0.7173913040000001,9.723109658,19.45171789,444.81854360000005,0.0
114.234375,48.65880643,0.31214975,0.433843426,1.890468227,15.60739714,9.907923791,113.5430643,0.0
116.375,35.010043200000005,0.511866087,1.873401614,16.52591973,48.90247099,2.9038603910000003,7.1973765,0.0
120.6796875,52.46396585,0.392126748,-0.377603398,3.415551839,22.26171614,7.409317885,58.67785262,0.0
118.265625,53.47041886,0.259008014,-0.3991513470000001,31.19816054,61.91723651,1.692356947,1.331999596,0.0
52.109375,32.66119505,3.699436673,19.73857374,47.09197324,82.48933185,1.406347004,0.331634915,1.0
